,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
240,2024-05-05 20:04:28.129,5508,80,3,0,False,1,car,0 days 00:01:04.333000,0 days 00:56:47.361000
241,2024-05-05 20:04:28.409,5280,74,3,1,False,1,car,0 days 00:01:04.613000,0 days 00:56:47.641000
242,2024-05-05 20:04:28.570,5565,73,3,9,False,1,car,0 days 00:01:04.774000,0 days 00:56:47.802000
243,2024-05-05 20:04:28.730,5791,74,3,13,False,1,car,0 days 00:01:04.934000,0 days 00:56:47.962000
244,2024-05-05 20:04:28.970,5886,75,3,27,False,1,car,0 days 00:01:05.174000,0 days 00:56:48.202000
245,2024-05-05 20:04:29.210,6144,80,3,28,False,1,car,0 days 00:01:05.414000,0 days 00:56:48.442000
246,2024-05-05 20:04:29.650,7091,90,3,51,False,1,car,0 days 00:01:05.854000,0 days 00:56:48.882000
247,2024-05-05 20:04:29.810,7137,96,3,54,False,1,car,0 days 00:01:06.014000,0 days 00:56:49.042000
248,2024-05-05 20:04:30.050,8483,99,3,73,False,1,car,0 days 00:01:06.254000,0 days 00:56:49.282000
249,2024-05-05 20:04:30.410,9437,122,3,100,False,1,car,0 days 00:01:06.614000,0 days 00:56:49.642000
250,2024-05-05 20:04:30.610,9975,132,3,100,False,1,car,0 days 00:01:06.814000,0 days 00:56:49.842000
251,2024-05-05 20:04:30.850,11139,143,3,100,False,1,car,0 days 00:01:07.054000,0 days 00:56:50.082000
252,2024-05-05 20:04:31.250,11701,162,3,100,False,1,car,0 days 00:01:07.454000,0 days 00:56:50.482000
253,2024-05-05 20:04:31.530,10858,175,4,100,False,1,car,0 days 00:01:07.734000,0 days 00:56:50.762000
254,2024-05-05 20:04:31.850,11604,179,4,100,False,1,car,0 days 00:01:08.054000,0 days 00:56:51.082000
255,2024-05-05 20:04:32.290,10630,200,4,100,False,1,car,0 days 00:01:08.494000,0 days 00:56:51.522000
256,2024-05-05 20:04:32.529,10868,209,5,100,False,1,car,0 days 00:01:08.733000,0 days 00:56:51.761000
257,2024-05-05 20:04:32.769,11262,215,5,100,False,1,car,0 days 00:01:08.973000,0 days 00:56:52.001000
258,2024-05-05 20:04:33.129,11585,226,5,100,False,1,car,0 days 00:01:09.333000,0 days 00:56:52.361000
259,2024-05-05 20:04:33.409,11955,232,5,100,False,1,car,0 days 00:01:09.613000,0 days 00:56:52.641000
260,2024-05-05 20:04:33.649,10700,237,5,100,False,1,car,0 days 00:01:09.853000,0 days 00:56:52.881000
261,2024-05-05 20:04:33.849,10931,241,6,100,False,1,car,0 days 00:01:10.053000,0 days 00:56:53.081000
262,2024-05-05 20:04:34.009,10988,243,6,100,False,1,car,0 days 00:01:10.213000,0 days 00:56:53.241000
263,2024-05-05 20:04:34.249,11228,249,6,100,False,1,car,0 days 00:01:10.453000,0 days 00:56:53.481000
264,2024-05-05 20:04:34.489,11380,252,6,100,False,1,car,0 days 00:01:10.693000,0 days 00:56:53.721000
265,2024-05-05 20:04:34.729,11541,258,6,100,False,1,car,0 days 00:01:10.933000,0 days 00:56:53.961000
266,2024-05-05 20:04:35.130,11748,264,6,100,False,1,car,0 days 00:01:11.334000,0 days 00:56:54.362000
267,2024-05-05 20:04:35.370,10790,266,7,100,False,1,car,0 days 00:01:11.574000,0 days 00:56:54.602000
268,2024-05-05 20:04:35.690,10819,270,7,100,False,1,car,0 days 00:01:11.894000,0 days 00:56:54.922000
269,2024-05-05 20:04:35.890,10934,271,7,100,False,1,car,0 days 00:01:12.094000,0 days 00:56:55.122000
270,2024-05-05 20:04:36.090,10994,276,7,100,False,1,car,0 days 00:01:12.294000,0 days 00:56:55.322000
271,2024-05-05 20:04:36.290,11103,278,7,100,False,1,car,0 days 00:01:12.494000,0 days 00:56:55.522000
272,2024-05-05 20:04:36.530,11200,281,7,100,False,1,car,0 days 00:01:12.734000,0 days 00:56:55.762000
273,2024-05-05 20:04:36.930,11354,285,7,100,False,1,car,0 days 00:01:13.134000,0 days 00:56:56.162000
274,2024-05-05 20:04:37.170,11424,287,7,100,False,1,car,0 days 00:01:13.374000,0 days 00:56:56.402000
275,2024-05-05 20:04:37.410,11497,290,7,100,False,1,car,0 days 00:01:13.614000,0 days 00:56:56.642000
276,2024-05-05 20:04:37.650,11539,291,7,100,False,1,car,0 days 00:01:13.854000,0 days 00:56:56.882000
277,2024-05-05 20:04:37.890,11626,293,7,100,False,1,car,0 days 00:01:14.094000,0 days 00:56:57.122000
278,2024-05-05 20:04:38.050,10646,294,7,100,False,1,car,0 days 00:01:14.254000,0 days 00:56:57.282000
279,2024-05-05 20:04:38.250,10509,296,8,100,False,1,car,0 days 00:01:14.454000,0 days 00:56:57.482000
280,2024-05-05 20:04:38.570,10604,298,8,100,False,1,car,0 days 00:01:14.774000,0 days 00:56:57.802000
281,2024-05-05 20:04:39.049,10740,301,8,100,False,1,car,0 days 00:01:15.253000,0 days 00:56:58.281000
282,2024-05-05 20:04:39.289,10771,303,8,100,False,1,car,0 days 00:01:15.493000,0 days 00:56:58.521000
283,2024-05-05 20:04:39.569,10865,304,8,100,False,1,car,0 days 00:01:15.773000,0 days 00:56:58.801000
284,2024-05-05 20:04:39.729,10894,305,8,100,False,1,car,0 days 00:01:15.933000,0 days 00:56:58.961000
285,2024-05-05 20:04:40.049,10934,306,8,100,False,1,car,0 days 00:01:16.253000,0 days 00:56:59.281000
286,2024-05-05 20:04:40.249,10935,308,8,100,False,1,car,0 days 00:01:16.453000,0 days 00:56:59.481000
287,2024-05-05 20:04:40.609,10973,309,8,100,False,1,car,0 days 00:01:16.813000,0 days 00:56:59.841000
288,2024-05-05 20:04:40.969,11028,310,8,100,False,1,car,0 days 00:01:17.173000,0 days 00:57:00.201000
289,2024-05-05 20:04:41.129,11071,311,8,100,False,1,car,0 days 00:01:17.333000,0 days 00:57:00.361000
290,2024-05-05 20:04:41.449,11152,312,8,100,False,1,car,0 days 00:01:17.653000,0 days 00:57:00.681000
291,2024-05-05 20:04:41.770,11053,311,8,100,False,1,car,0 days 00:01:17.974000,0 days 00:57:01.002000
292,2024-05-05 20:04:42.050,11006,311,8,100,False,1,car,0 days 00:01:18.254000,0 days 00:57:01.282000
293,2024-05-05 20:04:42.210,11030,310,8,100,False,1,car,0 days 00:01:18.414000,0 days 00:57:01.442000
294,2024-05-05 20:04:42.450,11024,311,8,100,False,1,car,0 days 00:01:18.654000,0 days 00:57:01.682000
295,2024-05-05 20:04:42.690,11056,311,8,100,False,1,car,0 days 00:01:18.894000,0 days 00:57:01.922000
296,2024-05-05 20:04:42.970,11006,310,8,100,False,1,car,0 days 00:01:19.174000,0 days 00:57:02.202000
297,2024-05-05 20:04:43.290,11044,310,8,100,False,1,car,0 days 00:01:19.494000,0 days 00:57:02.522000
298,2024-05-05 20:04:43.490,11052,310,8,100,False,1,car,0 days 00:01:19.694000,0 days 00:57:02.722000
299,2024-05-05 20:04:43.690,11002,310,8,100,False,1,car,0 days 00:01:19.894000,0 days 00:57:02.922000
300,2024-05-05 20:04:44.130,10994,309,8,100,False,1,car,0 days 00:01:20.334000,0 days 00:57:03.362000
301,2024-05-05 20:04:44.370,10891,308,8,100,False,1,car,0 days 00:01:20.574000,0 days 00:57:03.602000
302,2024-05-05 20:04:44.690,10855,308,8,100,False,1,car,0 days 00:01:20.894000,0 days 00:57:03.922000
303,2024-05-05 20:04:44.890,10847,308,8,100,False,1,car,0 days 00:01:21.094000,0 days 00:57:04.122000
304,2024-05-05 20:04:45.090,10501,306,8,0,False,1,car,0 days 00:01:21.294000,0 days 00:57:04.322000
305,2024-05-05 20:04:45.330,10287,301,8,0,False,1,car,0 days 00:01:21.534000,0 days 00:57:04.562000
306,2024-05-05 20:04:45.610,9796,272,8,0,True,1,car,0 days 00:01:21.814000,0 days 00:57:04.842000
307,2024-05-05 20:04:45.929,9213,250,8,0,True,1,car,0 days 00:01:22.133000,0 days 00:57:05.161000
308,2024-05-05 20:04:46.249,9732,208,8,0,True,1,car,0 days 00:01:22.453000,0 days 00:57:05.481000
309,2024-05-05 20:04:46.409,9732,189,8,0,True,1,car,0 days 00:01:22.613000,0 days 00:57:05.641000
310,2024-05-05 20:04:46.729,9629,165,7,0,True,1,car,0 days 00:01:22.933000,0 days 00:57:05.961000
311,2024-05-05 20:04:46.969,10000,149,4,0,True,1,car,0 days 00:01:23.173000,0 days 00:57:06.201000
312,2024-05-05 20:04:47.249,8629,128,3,0,True,1,car,0 days 00:01:23.453000,0 days 00:57:06.481000
313,2024-05-05 20:04:47.649,7163,107,3,0,True,1,car,0 days 00:01:23.853000,0 days 00:57:06.881000
314,2024-05-05 20:04:48.049,5974,92,3,0,True,1,car,0 days 00:01:24.253000,0 days 00:57:07.281000
315,2024-05-05 20:04:48.249,5974,87,3,0,True,1,car,0 days 00:01:24.453000,0 days 00:57:07.481000
316,2024-05-05 20:04:48.410,5974,82,3,0,True,1,car,0 days 00:01:24.614000,0 days 00:57:07.642000
317,2024-05-05 20:04:48.690,5348,77,3,0,False,1,car,0 days 00:01:24.894000,0 days 00:57:07.922000
318,2024-05-05 20:04:48.970,4802,72,3,0,False,1,car,0 days 00:01:25.174000,0 days 00:57:08.202000
319,2024-05-05 20:04:49.210,4771,67,3,0,False,1,car,0 days 00:01:25.414000,0 days 00:57:08.442000
320,2024-05-05 20:04:49.690,5426,69,3,21,False,1,car,0 days 00:01:25.894000,0 days 00:57:08.922000
321,2024-05-05 20:04:49.890,5608,73,3,25,False,1,car,0 days 00:01:26.094000,0 days 00:57:09.122000
322,2024-05-05 20:04:50.290,6273,79,3,45,False,1,car,0 days 00:01:26.494000,0 days 00:57:09.522000
323,2024-05-05 20:04:50.650,6701,90,3,56,False,1,car,0 days 00:01:26.854000,0 days 00:57:09.882000
324,2024-05-05 20:04:50.850,7514,92,3,67,False,1,car,0 days 00:01:27.054000,0 days 00:57:10.082000
325,2024-05-05 20:04:51.130,8473,108,3,84,False,1,car,0 days 00:01:27.334000,0 days 00:57:10.362000
326,2024-05-05 20:04:51.530,9754,128,3,100,False,1,car,0 days 00:01:27.734000,0 days 00:57:10.762000
327,2024-05-05 20:04:51.690,10454,133,3,100,False,1,car,0 days 00:01:27.894000,0 days 00:57:10.922000
328,2024-05-05 20:04:51.890,11108,143,3,100,False,1,car,0 days 00:01:28.094000,0 days 00:57:11.122000
329,2024-05-05 20:04:52.330,11150,162,3,100,False,1,car,0 days 00:01:28.534000,0 days 00:57:11.562000
330,2024-05-05 20:04:52.689,11036,177,4,100,False,1,car,0 days 00:01:28.893000,0 days 00:57:11.921000
331,2024-05-05 20:04:53.009,11580,190,4,100,False,1,car,0 days 00:01:29.213000,0 days 00:57:12.241000
332,2024-05-05 20:04:53.249,11927,195,4,100,False,1,car,0 days 00:01:29.453000,0 days 00:57:12.481000
333,2024-05-05 20:04:53.449,10667,199,4,100,False,1,car,0 days 00:01:29.653000,0 days 00:57:12.681000
334,2024-05-05 20:04:53.809,10963,211,5,100,False,1,car,0 days 00:01:30.013000,0 days 00:57:13.041000
335,2024-05-05 20:04:54.089,11298,214,5,100,False,1,car,0 days 00:01:30.293000,0 days 00:57:13.321000
336,2024-05-05 20:04:54.369,11596,223,5,100,False,1,car,0 days 00:01:30.573000,0 days 00:57:13.601000
337,2024-05-05 20:04:54.769,10683,232,5,100,False,1,car,0 days 00:01:30.973000,0 days 00:57:14.001000
338,2024-05-05 20:04:55.050,10815,236,6,100,False,1,car,0 days 00:01:31.254000,0 days 00:57:14.282000
339,2024-05-05 20:04:55.450,11127,246,6,100,False,1,car,0 days 00:01:31.654000,0 days 00:57:14.682000
340,2024-05-05 20:04:55.650,11231,249,6,100,False,1,car,0 days 00:01:31.854000,0 days 00:57:14.882000
341,2024-05-05 20:04:56.010,11440,254,6,100,False,1,car,0 days 00:01:32.214000,0 days 00:57:15.242000
342,2024-05-05 20:04:56.250,11475,256,6,100,False,1,car,0 days 00:01:32.454000,0 days 00:57:15.482000
343,2024-05-05 20:04:56.410,10355,258,6,100,False,1,car,0 days 00:01:32.614000,0 days 00:57:15.642000
344,2024-05-05 20:04:56.810,10493,262,7,100,False,1,car,0 days 00:01:33.014000,0 days 00:57:16.042000
345,2024-05-05 20:04:56.970,10563,264,7,100,False,1,car,0 days 00:01:33.174000,0 days 00:57:16.202000
346,2024-05-05 20:04:57.210,10627,266,7,100,False,1,car,0 days 00:01:33.414000,0 days 00:57:16.442000
347,2024-05-05 20:04:57.370,10632,266,7,100,False,1,car,0 days 00:01:33.574000,0 days 00:57:16.602000
348,2024-05-05 20:04:57.690,10814,269,7,100,False,1,car,0 days 00:01:33.894000,0 days 00:57:16.922000
349,2024-05-05 20:04:58.050,10926,273,7,100,False,1,car,0 days 00:01:34.254000,0 days 00:57:17.282000
350,2024-05-05 20:04:58.210,10935,275,7,100,False,1,car,0 days 00:01:34.414000,0 days 00:57:17.442000
351,2024-05-05 20:04:58.530,11027,276,7,100,False,1,car,0 days 00:01:34.734000,0 days 00:57:17.762000
352,2024-05-05 20:04:58.730,10968,277,7,100,False,1,car,0 days 00:01:34.934000,0 days 00:57:17.962000
353,2024-05-05 20:04:59.050,11053,279,7,100,False,1,car,0 days 00:01:35.254000,0 days 00:57:18.282000
354,2024-05-05 20:04:59.369,11074,279,7,100,False,1,car,0 days 00:01:35.573000,0 days 00:57:18.601000
355,2024-05-05 20:04:59.569,11120,280,7,100,False,1,car,0 days 00:01:35.773000,0 days 00:57:18.801000
356,2024-05-05 20:04:59.889,11150,281,7,100,False,1,car,0 days 00:01:36.093000,0 days 00:57:19.121000
357,2024-05-05 20:05:00.129,11178,282,7,100,False,1,car,0 days 00:01:36.333000,0 days 00:57:19.361000
358,2024-05-05 20:05:00.329,11243,283,7,100,False,1,car,0 days 00:01:36.533000,0 days 00:57:19.561000
359,2024-05-05 20:05:00.489,11230,283,7,100,False,1,car,0 days 00:01:36.693000,0 days 00:57:19.721000
360,2024-05-05 20:05:00.649,11258,283,7,100,False,1,car,0 days 00:01:36.853000,0 days 00:57:19.881000
361,2024-05-05 20:05:00.849,11160,284,7,100,False,1,car,0 days 00:01:37.053000,0 days 00:57:20.081000
362,2024-05-05 20:05:01.129,11174,284,7,94,False,1,car,0 days 00:01:37.333000,0 days 00:57:20.361000
363,2024-05-05 20:05:01.329,11139,283,7,0,False,1,car,0 days 00:01:37.533000,0 days 00:57:20.561000
364,2024-05-05 20:05:01.530,10817,277,7,0,False,1,car,0 days 00:01:37.734000,0 days 00:57:20.762000
365,2024-05-05 20:05:01.730,10608,273,7,0,False,1,car,0 days 00:01:37.934000,0 days 00:57:20.962000
366,2024-05-05 20:05:02.050,9730,257,7,0,True,1,car,0 days 00:01:38.254000,0 days 00:57:21.282000
367,2024-05-05 20:05:02.250,9490,241,7,0,True,1,car,0 days 00:01:38.454000,0 days 00:57:21.482000
368,2024-05-05 20:05:02.490,10155,220,7,0,True,1,car,0 days 00:01:38.694000,0 days 00:57:21.722000
369,2024-05-05 20:05:02.770,10492,188,7,0,True,1,car,0 days 00:01:38.974000,0 days 00:57:22.002000
370,2024-05-05 20:05:03.090,9372,161,5,0,True,1,car,0 days 00:01:39.294000,0 days 00:57:22.322000
371,2024-05-05 20:05:03.490,9075,141,4,0,True,1,car,0 days 00:01:39.694000,0 days 00:57:22.722000
372,2024-05-05 20:05:03.690,8434,126,3,0,True,1,car,0 days 00:01:39.894000,0 days 00:57:22.922000
373,2024-05-05 20:05:03.850,7951,121,3,0,True,1,car,0 days 00:01:40.054000,0 days 00:57:23.082000
374,2024-05-05 20:05:04.050,7556,111,3,0,True,1,car,0 days 00:01:40.254000,0 days 00:57:23.282000
375,2024-05-05 20:05:04.250,7097,105,3,0,True,1,car,0 days 00:01:40.454000,0 days 00:57:23.482000
376,2024-05-05 20:05:04.450,6894,101,3,0,True,1,car,0 days 00:01:40.654000,0 days 00:57:23.682000
377,2024-05-05 20:05:04.730,6681,95,3,0,False,1,car,0 days 00:01:40.934000,0 days 00:57:23.962000
378,2024-05-05 20:05:04.970,6964,93,3,20,False,1,car,0 days 00:01:41.174000,0 days 00:57:24.202000
379,2024-05-05 20:05:05.210,6955,93,3,27,False,1,car,0 days 00:01:41.414000,0 days 00:57:24.442000
380,2024-05-05 20:05:05.450,7236,96,3,36,False,1,car,0 days 00:01:41.654000,0 days 00:57:24.682000
381,2024-05-05 20:05:05.610,7401,97,3,45,False,1,car,0 days 00:01:41.814000,0 days 00:57:24.842000
382,2024-05-05 20:05:05.850,8037,101,3,61,False,1,car,0 days 00:01:42.054000,0 days 00:57:25.082000
383,2024-05-05 20:05:06.009,8110,109,3,62,False,1,car,0 days 00:01:42.213000,0 days 00:57:25.241000
384,2024-05-05 20:05:06.289,9320,113,3,93,False,1,car,0 days 00:01:42.493000,0 days 00:57:25.521000
385,2024-05-05 20:05:06.449,9747,127,3,96,False,1,car,0 days 00:01:42.653000,0 days 00:57:25.681000
386,2024-05-05 20:05:06.769,10819,141,3,81,False,1,car,0 days 00:01:42.973000,0 days 00:57:26.001000
387,2024-05-05 20:05:07.129,10027,149,3,39,False,1,car,0 days 00:01:43.333000,0 days 00:57:26.361000
388,2024-05-05 20:05:07.409,9276,151,4,55,False,1,car,0 days 00:01:43.613000,0 days 00:57:26.641000
389,2024-05-05 20:05:07.769,9903,157,4,80,False,1,car,0 days 00:01:43.973000,0 days 00:57:27.001000
390,2024-05-05 20:05:08.130,10709,169,4,100,False,1,car,0 days 00:01:44.334000,0 days 00:57:27.362000
391,2024-05-05 20:05:08.370,11119,177,4,100,False,1,car,0 days 00:01:44.574000,0 days 00:57:27.602000
392,2024-05-05 20:05:09.490,10657,201,5,84,False,1,car,0 days 00:01:45.694000,0 days 00:57:28.722000
393,2024-05-05 20:05:09.690,10788,204,5,89,False,1,car,0 days 00:01:45.894000,0 days 00:57:28.922000
394,2024-05-05 20:05:10.050,11168,210,5,97,False,1,car,0 days 00:01:46.254000,0 days 00:57:29.282000
395,2024-05-05 20:05:10.250,11278,215,5,100,False,1,car,0 days 00:01:46.454000,0 days 00:57:29.482000
396,2024-05-05 20:05:10.410,11394,219,5,100,False,1,car,0 days 00:01:46.614000,0 days 00:57:29.642000
397,2024-05-05 20:05:10.650,11634,223,5,100,False,1,car,0 days 00:01:46.854000,0 days 00:57:29.882000
398,2024-05-05 20:05:10.810,11722,226,5,100,False,1,car,0 days 00:01:47.014000,0 days 00:57:30.042000
399,2024-05-05 20:05:11.050,11722,230,5,100,False,1,car,0 days 00:01:47.254000,0 days 00:57:30.282000
400,2024-05-05 20:05:11.210,10742,234,6,100,False,1,car,0 days 00:01:47.414000,0 days 00:57:30.442000
401,2024-05-05 20:05:11.410,10775,238,6,100,False,1,car,0 days 00:01:47.614000,0 days 00:57:30.642000
402,2024-05-05 20:05:11.650,10946,241,6,100,False,1,car,0 days 00:01:47.854000,0 days 00:57:30.882000
403,2024-05-05 20:05:11.930,11091,246,6,100,False,0,car,0 days 00:01:48.134000,0 days 00:57:31.162000
404,2024-05-05 20:05:12.170,11276,249,6,100,False,0,car,0 days 00:01:48.374000,0 days 00:57:31.402000
405,2024-05-05 20:05:12.410,11444,253,6,100,False,0,car,0 days 00:01:48.614000,0 days 00:57:31.642000
406,2024-05-05 20:05:12.729,11612,258,6,100,False,0,car,0 days 00:01:48.933000,0 days 00:57:31.961000
407,2024-05-05 20:05:13.089,10569,262,6,100,False,0,car,0 days 00:01:49.293000,0 days 00:57:32.321000
408,2024-05-05 20:05:13.409,10688,268,7,100,False,0,car,0 days 00:01:49.613000,0 days 00:57:32.641000
409,2024-05-05 20:05:13.769,10902,272,7,100,False,0,car,0 days 00:01:49.973000,0 days 00:57:33.001000
410,2024-05-05 20:05:13.929,10906,273,7,100,False,0,car,0 days 00:01:50.133000,0 days 00:57:33.161000
411,2024-05-05 20:05:14.129,10983,276,7,100,False,0,car,0 days 00:01:50.333000,0 days 00:57:33.361000
412,2024-05-05 20:05:14.329,11071,277,7,100,False,0,car,0 days 00:01:50.533000,0 days 00:57:33.561000
413,2024-05-05 20:05:14.610,11101,280,7,100,False,0,car,0 days 00:01:50.814000,0 days 00:57:33.842000
414,2024-05-05 20:05:14.810,11139,280,7,100,False,0,car,0 days 00:01:51.014000,0 days 00:57:34.042000
415,2024-05-05 20:05:14.970,11216,280,7,100,False,0,car,0 days 00:01:51.174000,0 days 00:57:34.202000
416,2024-05-05 20:05:15.210,11189,283,7,100,False,0,car,0 days 00:01:51.414000,0 days 00:57:34.442000
417,2024-05-05 20:05:15.410,11257,283,7,100,False,0,car,0 days 00:01:51.614000,0 days 00:57:34.642000
418,2024-05-05 20:05:15.610,11179,284,7,100,False,0,car,0 days 00:01:51.814000,0 days 00:57:34.842000
419,2024-05-05 20:05:15.890,11099,284,7,32,False,0,car,0 days 00:01:52.094000,0 days 00:57:35.122000
420,2024-05-05 20:05:16.050,11099,284,7,32,True,0,car,0 days 00:01:52.254000,0 days 00:57:35.282000
421,2024-05-05 20:05:16.290,10512,276,7,0,True,0,car,0 days 00:01:52.494000,0 days 00:57:35.522000
422,2024-05-05 20:05:16.490,10296,268,7,0,True,0,car,0 days 00:01:52.694000,0 days 00:57:35.722000
423,2024-05-05 20:05:16.850,11363,256,7,0,False,0,car,0 days 00:01:53.054000,0 days 00:57:36.082000
424,2024-05-05 20:05:17.290,10875,245,6,16,False,0,car,0 days 00:01:53.494000,0 days 00:57:36.522000
425,2024-05-05 20:05:17.690,10566,237,6,64,False,0,car,0 days 00:01:53.894000,0 days 00:57:36.922000
426,2024-05-05 20:05:17.890,10546,236,6,76,False,0,car,0 days 00:01:54.094000,0 days 00:57:37.122000
427,2024-05-05 20:05:18.330,10014,234,6,0,True,0,car,0 days 00:01:54.534000,0 days 00:57:37.562000
428,2024-05-05 20:05:18.490,10156,231,6,0,True,0,car,0 days 00:01:54.694000,0 days 00:57:37.722000
429,2024-05-05 20:05:18.730,10827,219,6,0,True,0,car,0 days 00:01:54.934000,0 days 00:57:37.962000
430,2024-05-05 20:05:18.930,10749,213,6,6,False,0,car,0 days 00:01:55.134000,0 days 00:57:38.162000
431,2024-05-05 20:05:19.290,10445,207,5,16,False,0,car,0 days 00:01:55.494000,0 days 00:57:38.522000
432,2024-05-05 20:05:19.569,10378,202,5,54,False,0,car,0 days 00:01:55.773000,0 days 00:57:38.801000
433,2024-05-05 20:05:19.969,10540,202,5,78,False,0,car,0 days 00:01:56.173000,0 days 00:57:39.201000
434,2024-05-05 20:05:20.129,10667,205,5,84,False,0,car,0 days 00:01:56.333000,0 days 00:57:39.361000
435,2024-05-05 20:05:20.289,10876,207,5,87,False,0,car,0 days 00:01:56.493000,0 days 00:57:39.521000
436,2024-05-05 20:05:20.569,11053,210,5,100,False,0,car,0 days 00:01:56.773000,0 days 00:57:39.801000
437,2024-05-05 20:05:20.809,11145,214,5,100,False,0,car,0 days 00:01:57.013000,0 days 00:57:40.041000
438,2024-05-05 20:05:21.009,11145,214,5,100,False,0,car,0 days 00:01:57.213000,0 days 00:57:40.241000
439,2024-05-05 20:05:21.370,11478,221,5,74,False,0,car,0 days 00:01:57.574000,0 days 00:57:40.602000
440,2024-05-05 20:05:21.570,11372,223,5,55,False,0,car,0 days 00:01:57.774000,0 days 00:57:40.802000
441,2024-05-05 20:05:21.770,11257,222,5,41,False,0,car,0 days 00:01:57.974000,0 days 00:57:41.002000
442,2024-05-05 20:05:22.010,11243,219,5,44,False,0,car,0 days 00:01:58.214000,0 days 00:57:41.242000
443,2024-05-05 20:05:22.490,10885,217,5,18,False,0,car,0 days 00:01:58.694000,0 days 00:57:41.722000
444,2024-05-05 20:05:22.690,10874,216,5,0,False,0,car,0 days 00:01:58.894000,0 days 00:57:41.922000
445,2024-05-05 20:05:22.970,10446,211,5,0,False,0,car,0 days 00:01:59.174000,0 days 00:57:42.202000
446,2024-05-05 20:05:23.250,10172,205,5,0,True,0,car,0 days 00:01:59.454000,0 days 00:57:42.482000
447,2024-05-05 20:05:23.490,9701,199,5,0,True,0,car,0 days 00:01:59.694000,0 days 00:57:42.722000
